pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level	ndate
22242	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40695	6	2011	151.0	OMA	8655	Bougouni	ADM2	2011-06-01
22243	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40664	5	2011	150.0	OMA	8655	Bougouni	ADM2	2011-05-01
22244	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40634	4	2011	149.5	OMA	8655	Bougouni	ADM2	2011-04-01
22245	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40603	3	2011	147.4	OMA	8655	Bougouni	ADM2	2011-03-01
22246	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40575	2	2011	143.75	OMA	8655	Bougouni	ADM2	2011-02-01
22247	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40544	1	2011	148.75	OMA	8655	Bougouni	ADM2	2011-01-01
22248	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40513	12	2010	134.0	OMA	8655	Bougouni	ADM2	2010-12-01
22249	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40483	11	2010	146.5	OMA	8655	Bougouni	ADM2	2010-11-01
22250	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40452	10	2010	149.6	OMA	8655	Bougouni	ADM2	2010-10-01
22251	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40422	9	2010	149.2	OMA	8655	Bougouni	ADM2	2010-09-01
22252	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40391	8	2010	151.25	OMA	8655	Bougouni	ADM2	2010-08-01
22253	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40360	7	2010	153.0	OMA	8655	Bougouni	ADM2	2010-07-01
22254	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40330	6	2010	150.0	OMA	8655	Bougouni	ADM2	2010-06-01
22255	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40299	5	2010	150.0	OMA	8655	Bougouni	ADM2	2010-05-01
22256	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40269	4	2010	150.0	OMA	8655	Bougouni	ADM2	2010-04-01
22257	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40238	3	2010	137.5	OMA	8655	Bougouni	ADM2	2010-03-01
22258	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	40026	8	2009	200.0	OMA	8655	Bougouni	ADM2	2009-08-01
22259	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39995	7	2009	183.0	OMA	8655	Bougouni	ADM2	2009-07-01
22260	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39965	6	2009	175.0	OMA	8655	Bougouni	ADM2	2009-06-01
22261	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39934	5	2009	155.0	OMA	8655	Bougouni	ADM2	2009-05-01
22262	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39904	4	2009	150.0	OMA	8655	Bougouni	ADM2	2009-04-01
22263	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39873	3	2009	150.0	OMA	8655	Bougouni	ADM2	2009-03-01
22264	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39845	2	2009	150.0	OMA	8655	Bougouni	ADM2	2009-02-01
22265	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39814	1	2009	135.0	OMA	8655	Bougouni	ADM2	2009-01-01
22266	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39783	12	2008	137.5	OMA	8655	Bougouni	ADM2	2008-12-01
22267	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39753	11	2008	150.0	OMA	8655	Bougouni	ADM2	2008-11-01
22268	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39722	10	2008	165.0	OMA	8655	Bougouni	ADM2	2008-10-01
22269	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39692	9	2008	175.0	OMA	8655	Bougouni	ADM2	2008-09-01
22270	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39661	8	2008	175.0	OMA	8655	Bougouni	ADM2	2008-08-01
22271	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39630	7	2008	162.0	OMA	8655	Bougouni	ADM2	2008-07-01
22272	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39600	6	2008	150.0	OMA	8655	Bougouni	ADM2	2008-06-01
22273	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39569	5	2008	139.0	OMA	8655	Bougouni	ADM2	2008-05-01
22274	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39539	4	2008	125.0	OMA	8655	Bougouni	ADM2	2008-04-01
22275	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39508	3	2008	125.0	OMA	8655	Bougouni	ADM2	2008-03-01
22276	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39479	2	2008	125.0	OMA	8655	Bougouni	ADM2	2008-02-01
22277	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39448	1	2008	121.0	OMA	8655	Bougouni	ADM2	2008-01-01
22278	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39417	12	2007	120.0	OMA	8655	Bougouni	ADM2	2007-12-01
22279	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39387	11	2007	125.0	OMA	8655	Bougouni	ADM2	2007-11-01
22280	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39356	10	2007	125.0	OMA	8655	Bougouni	ADM2	2007-10-01
22281	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39326	9	2007	125.0	OMA	8655	Bougouni	ADM2	2007-09-01
22282	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39295	8	2007	125.0	OMA	8655	Bougouni	ADM2	2007-08-01
22283	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39264	7	2007	125.0	OMA	8655	Bougouni	ADM2	2007-07-01
22284	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39234	6	2007	125.0	OMA	8655	Bougouni	ADM2	2007-06-01
22285	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39203	5	2007	125.0	OMA	8655	Bougouni	ADM2	2007-05-01
22286	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39173	4	2007	125.0	OMA	8655	Bougouni	ADM2	2007-04-01
22287	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39142	3	2007	110.0	OMA	8655	Bougouni	ADM2	2007-03-01
22288	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39114	2	2007	100.0	OMA	8655	Bougouni	ADM2	2007-02-01
22289	155	Mali	1933	Sikasso	863	Bougouni	65	Sorghum	26	XOF	15	Retail	5	KG	39083	1	2007	125.0	OMA	8655	Bougouni	ADM2	2007-01-01
22290	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41883	9	2014	122.0	OMA	81803	Koumantou	PPL	2014-09-01
22291	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41852	8	2014	121.25	OMA	81803	Koumantou	PPL	2014-08-01
22292	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41821	7	2014	115.0	OMA	81803	Koumantou	PPL	2014-07-01
22293	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41791	6	2014	120.0	OMA	81803	Koumantou	PPL	2014-06-01
22294	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41760	5	2014	120.0	OMA	81803	Koumantou	PPL	2014-05-01
22295	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41730	4	2014	120.0	OMA	81803	Koumantou	PPL	2014-04-01
22296	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41699	3	2014	120.0	OMA	81803	Koumantou	PPL	2014-03-01
22297	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41671	2	2014	120.0	OMA	81803	Koumantou	PPL	2014-02-01
22298	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41640	1	2014	118.0	OMA	81803	Koumantou	PPL	2014-01-01
22299	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41609	12	2013	120.0	OMA	81803	Koumantou	PPL	2013-12-01
22300	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41579	11	2013	113.0	OMA	81803	Koumantou	PPL	2013-11-01
22301	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41548	10	2013	125.0	OMA	81803	Koumantou	PPL	2013-10-01
22302	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41518	9	2013	125.0	WFP	81803	Koumantou	PPL	2013-09-01
22303	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41487	8	2013	140.0	WFP	81803	Koumantou	PPL	2013-08-01
22304	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41456	7	2013	135.0	WFP	81803	Koumantou	PPL	2013-07-01
22305	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41153	9	2012	200.0	OMA	81803	Koumantou	PPL	2012-09-01
22306	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41122	8	2012	206.0	OMA	81803	Koumantou	PPL	2012-08-01
22307	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41091	7	2012	210.0	OMA	81803	Koumantou	PPL	2012-07-01
22308	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	41061	6	2012	211.0	OMA	81803	Koumantou	PPL	2012-06-01
22309	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40817	10	2011	163.75	OMA	81803	Koumantou	PPL	2011-10-01
22310	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40787	9	2011	167.5	OMA	81803	Koumantou	PPL	2011-09-01
22311	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40756	8	2011	160.0	OMA	81803	Koumantou	PPL	2011-08-01
22312	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40725	7	2011	153.25	OMA	81803	Koumantou	PPL	2011-07-01
22313	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40695	6	2011	144.0	OMA	81803	Koumantou	PPL	2011-06-01
22314	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40664	5	2011	137.5	OMA	81803	Koumantou	PPL	2011-05-01
22315	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40634	4	2011	130.0	OMA	81803	Koumantou	PPL	2011-04-01
22316	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40603	3	2011	129.0	OMA	81803	Koumantou	PPL	2011-03-01
22317	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40575	2	2011	126.25	OMA	81803	Koumantou	PPL	2011-02-01
22318	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40544	1	2011	118.5	OMA	81803	Koumantou	PPL	2011-01-01
22319	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40513	12	2010	110.2	OMA	81803	Koumantou	PPL	2010-12-01
22320	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40483	11	2010	110.75	OMA	81803	Koumantou	PPL	2010-11-01
22321	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40452	10	2010	122.75	OMA	81803	Koumantou	PPL	2010-10-01
22322	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40422	9	2010	128.0	OMA	81803	Koumantou	PPL	2010-09-01
22323	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40391	8	2010	146.75	OMA	81803	Koumantou	PPL	2010-08-01
22324	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40360	7	2010	148.0	OMA	81803	Koumantou	PPL	2010-07-01
22325	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40330	6	2010	142.0	OMA	81803	Koumantou	PPL	2010-06-01
22326	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40299	5	2010	140.0	OMA	81803	Koumantou	PPL	2010-05-01
22327	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40269	4	2010	140.0	OMA	81803	Koumantou	PPL	2010-04-01
22328	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40238	3	2010	136.67	OMA	81803	Koumantou	PPL	2010-03-01
22329	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	40026	8	2009	160.0	OMA	81803	Koumantou	PPL	2009-08-01
22330	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39995	7	2009	143.75	OMA	81803	Koumantou	PPL	2009-07-01
22331	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39965	6	2009	131.25	OMA	81803	Koumantou	PPL	2009-06-01
22332	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39934	5	2009	121.25	OMA	81803	Koumantou	PPL	2009-05-01
22333	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39904	4	2009	126.25	OMA	81803	Koumantou	PPL	2009-04-01
22334	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39873	3	2009	125.0	OMA	81803	Koumantou	PPL	2009-03-01
22335	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39845	2	2009	125.0	OMA	81803	Koumantou	PPL	2009-02-01
22336	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39814	1	2009	106.25	OMA	81803	Koumantou	PPL	2009-01-01
22337	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39783	12	2008	97.0	OMA	81803	Koumantou	PPL	2008-12-01
22338	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39753	11	2008	91.25	OMA	81803	Koumantou	PPL	2008-11-01
22339	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39722	10	2008	117.0	OMA	81803	Koumantou	PPL	2008-10-01
22340	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39692	9	2008	132.5	OMA	81803	Koumantou	PPL	2008-09-01
22341	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39661	8	2008	145.0	OMA	81803	Koumantou	PPL	2008-08-01
22342	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39630	7	2008	135.0	OMA	81803	Koumantou	PPL	2008-07-01
22343	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39600	6	2008	121.25	OMA	81803	Koumantou	PPL	2008-06-01
22344	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39569	5	2008	110.0	OMA	81803	Koumantou	PPL	2008-05-01
22345	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39539	4	2008	99.0	OMA	81803	Koumantou	PPL	2008-04-01
22346	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39508	3	2008	91.67	OMA	81803	Koumantou	PPL	2008-03-01
22347	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39479	2	2008	88.75	OMA	81803	Koumantou	PPL	2008-02-01
22348	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39448	1	2008	83.0	OMA	81803	Koumantou	PPL	2008-01-01
22349	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39417	12	2007	75.0	OMA	81803	Koumantou	PPL	2007-12-01
22350	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39387	11	2007	75.0	OMA	81803	Koumantou	PPL	2007-11-01
22351	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39356	10	2007	85.0	OMA	81803	Koumantou	PPL	2007-10-01
22352	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39326	9	2007	91.25	OMA	81803	Koumantou	PPL	2007-09-01
22353	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39295	8	2007	86.67	OMA	81803	Koumantou	PPL	2007-08-01
22354	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39264	7	2007	80.0	OMA	81803	Koumantou	PPL	2007-07-01
22355	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39234	6	2007	78.33	OMA	81803	Koumantou	PPL	2007-06-01
22356	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39203	5	2007	78.0	OMA	81803	Koumantou	PPL	2007-05-01
22357	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39142	3	2007	73.75	OMA	81803	Koumantou	PPL	2007-03-01
22358	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39114	2	2007	73.75	OMA	81803	Koumantou	PPL	2007-02-01
22359	155	Mali	1933	Sikasso	884	Koumantou	51	Maize	26	XOF	15	Retail	5	KG	39083	1	2007	66.25	OMA	81803	Koumantou	PPL	2007-01-01
22360	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41883	9	2014	175.0	OMA	81803	Koumantou	PPL	2014-09-01
22361	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41852	8	2014	177.75	OMA	81803	Koumantou	PPL	2014-08-01
22362	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41821	7	2014	175.0	OMA	81803	Koumantou	PPL	2014-07-01
22363	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41791	6	2014	175.0	OMA	81803	Koumantou	PPL	2014-06-01
22364	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41760	5	2014	175.0	OMA	81803	Koumantou	PPL	2014-05-01
22365	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41730	4	2014	175.0	OMA	81803	Koumantou	PPL	2014-04-01
22366	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41699	3	2014	166.0	OMA	81803	Koumantou	PPL	2014-03-01
22367	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41671	2	2014	175.0	OMA	81803	Koumantou	PPL	2014-02-01
22368	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41640	1	2014	175.0	OMA	81803	Koumantou	PPL	2014-01-01
22369	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41609	12	2013	175.0	OMA	81803	Koumantou	PPL	2013-12-01
22370	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41579	11	2013	192.0	OMA	81803	Koumantou	PPL	2013-11-01
22371	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41548	10	2013	190.0	OMA	81803	Koumantou	PPL	2013-10-01
22372	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41518	9	2013	150.0	WFP	81803	Koumantou	PPL	2013-09-01
22373	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41487	8	2013	175.0	WFP	81803	Koumantou	PPL	2013-08-01
22374	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41456	7	2013	175.0	WFP	81803	Koumantou	PPL	2013-07-01
22375	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41153	9	2012	275.0	OMA	81803	Koumantou	PPL	2012-09-01
22376	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41122	8	2012	272.0	OMA	81803	Koumantou	PPL	2012-08-01
22377	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41091	7	2012	256.0	OMA	81803	Koumantou	PPL	2012-07-01
22378	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	41061	6	2012	250.0	OMA	81803	Koumantou	PPL	2012-06-01
22379	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40817	10	2011	164.0	OMA	81803	Koumantou	PPL	2011-10-01
22380	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40787	9	2011	160.0	OMA	81803	Koumantou	PPL	2011-09-01
22381	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40756	8	2011	160.0	OMA	81803	Koumantou	PPL	2011-08-01
22382	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40725	7	2011	159.0	OMA	81803	Koumantou	PPL	2011-07-01
22383	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40695	6	2011	150.0	OMA	81803	Koumantou	PPL	2011-06-01
22384	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40664	5	2011	148.5	OMA	81803	Koumantou	PPL	2011-05-01
22385	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40634	4	2011	139.75	OMA	81803	Koumantou	PPL	2011-04-01
22386	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40603	3	2011	135.0	OMA	81803	Koumantou	PPL	2011-03-01
22387	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40575	2	2011	130.0	OMA	81803	Koumantou	PPL	2011-02-01
22388	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40544	1	2011	125.0	OMA	81803	Koumantou	PPL	2011-01-01
22389	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40513	12	2010	125.0	OMA	81803	Koumantou	PPL	2010-12-01
22390	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40483	11	2010	125.5	OMA	81803	Koumantou	PPL	2010-11-01
22391	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40452	10	2010	128.5	OMA	81803	Koumantou	PPL	2010-10-01
22392	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40422	9	2010	134.2	OMA	81803	Koumantou	PPL	2010-09-01
22393	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40391	8	2010	157.5	OMA	81803	Koumantou	PPL	2010-08-01
22394	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40360	7	2010	155.5	OMA	81803	Koumantou	PPL	2010-07-01
22395	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40330	6	2010	150.0	OMA	81803	Koumantou	PPL	2010-06-01
22396	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40299	5	2010	165.0	OMA	81803	Koumantou	PPL	2010-05-01
22397	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40269	4	2010	157.5	OMA	81803	Koumantou	PPL	2010-04-01
22398	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	40238	3	2010	136.67	OMA	81803	Koumantou	PPL	2010-03-01
22399	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39753	11	2008	132.5	OMA	81803	Koumantou	PPL	2008-11-01
22400	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39722	10	2008	141.0	OMA	81803	Koumantou	PPL	2008-10-01
22401	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39692	9	2008	138.75	OMA	81803	Koumantou	PPL	2008-09-01
22402	155	Mali	1933	Sikasso	884	Koumantou	73	Millet	26	XOF	15	Retail	5	KG	39661	8	2008	151.67	OMA	81803	Koumantou	PPL	2008-08-01
