pos	adm0_id	adm0_name	adm1_id	adm1_name	mkt_id	mkt_name	cm_id	cm_name	cur_id	cur_name	pt_id	pt_name	um_id	um_name	month_year	mp_month	mp_year	mp_price	mp_commoditysource	sdr_id	sdr_name	sdr_level
3715	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40513	12	2010	255	"WFP CO"	0		
3716	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40483	11	2010	258.3333	"WFP CO"	0		
3717	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40452	10	2010	240	"WFP CO"	0		
3718	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40422	9	2010	241.6667	"WFP CO"	0		
3719	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40391	8	2010	241.6667	"WFP CO"	0		
3720	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40360	7	2010	244.1667	"WFP CO"	0		
3721	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40299	5	2010	258.3333	"WFP CO"	0		
3722	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40269	4	2010	249.1667	"WFP CO"	0		
3723	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40238	3	2010	237.5	"WFP CO"	0		
3724	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40210	2	2010	244.1667	"WFP CO"	0		
3725	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40179	1	2010	228.3333	"WFP CO"	0		
3726	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40148	12	2009	220.8333	"WFP CO"	0		
3727	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40118	11	2009	225	"WFP CO"	0		
3728	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40087	10	2009	232.5	"WFP CO"	0		
3729	144	Liberia	1824	Montserrado	245	"Red Light"	285	"Fuel (Petrol-Gasoline)"	40	LRD	15	Retail	27	Gallon	40057	9	2009	235	"WFP CO"	0		
3730	144	Liberia	1824	Montserrado	245	"Red Light"	272	Gasoline	40	LRD	15	Retail	27	Gallon	41913	10	2014	360	"WFP CO"	0		
3731	144	Liberia	1824	Montserrado	245	"Red Light"	272	Gasoline	40	LRD	15	Retail	27	Gallon	41883	9	2014	360	"WFP CO"	0		
3732	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41913	10	2014	450	"WFP CO"	0		
3733	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41883	9	2014	450	"WFP CO"	0		
3734	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41791	6	2014	378.3333	"WFP CO"	0		
3735	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41760	5	2014	376.6667	"WFP CO"	0		
3736	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41730	4	2014	377.5	"WFP CO"	0		
3737	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41699	3	2014	363	"WFP CO"	0		
3738	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41640	1	2014	575	"WFP CO"	0		
3739	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41609	12	2013	353	"WFP CO"	0		
3740	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41579	11	2013	350	"WFP CO"	0		
3741	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41548	10	2013	353.3333	"WFP CO"	0		
3742	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41518	9	2013	357	"WFP CO"	0		
3743	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41487	8	2013	350	"WFP CO"	0		
3744	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41456	7	2013	350	"WFP CO"	0		
3745	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41426	6	2013	332	"WFP CO"	0		
3746	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41395	5	2013	350	"WFP CO"	0		
3747	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41365	4	2013	352	"WFP CO"	0		
3748	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41334	3	2013	388	"WFP CO"	0		
3749	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41306	2	2013	441	"WFP CO"	0		
3750	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41275	1	2013	433.3333	"WFP CO"	0		
3751	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41244	12	2012	371	"WFP CO"	0		
3752	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41214	11	2012	368	"WFP CO"	0		
3753	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41183	10	2012	358	"WFP CO"	0		
3754	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41153	9	2012	350	"WFP CO"	0		
3755	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41122	8	2012	350	"WFP CO"	0		
3756	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41091	7	2012	347	"WFP CO"	0		
3757	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41061	6	2012	350	"WFP CO"	0		
3758	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41030	5	2012	350	"WFP CO"	0		
3759	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	41000	4	2012	345	"WFP CO"	0		
3760	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40969	3	2012	367	"WFP CO"	0		
3761	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40940	2	2012	361	"WFP CO"	0		
3762	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40909	1	2012	353	"WFP CO"	0		
3763	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40878	12	2011	352	"WFP CO"	0		
3764	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40848	11	2011	411.6667	"WFP CO"	0		
3765	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40817	10	2011	371.6667	"WFP CO"	0		
3766	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40787	9	2011	335.8333	"WFP CO"	0		
3767	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40756	8	2011	336.6667	"WFP CO"	0		
3768	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40725	7	2011	325.8333	"WFP CO"	0		
3769	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40695	6	2011	317.5	"WFP CO"	0		
3770	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40664	5	2011	318	"WFP CO"	0		
3771	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40634	4	2011	300	"WFP CO"	0		
3772	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40603	3	2011	307.5	"WFP CO"	0		
3773	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40575	2	2011	350	"WFP CO"	0		
3774	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40544	1	2011	351.6667	"WFP CO"	0		
3775	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40513	12	2010	390	"WFP CO"	0		
3776	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40483	11	2010	303.3333	"WFP CO"	0		
3777	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40452	10	2010	302.5	"WFP CO"	0		
3778	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40422	9	2010	305.8333	"WFP CO"	0		
3779	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40391	8	2010	300.8333	"WFP CO"	0		
3780	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40360	7	2010	301.6667	"WFP CO"	0		
3781	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40299	5	2010	296.6667	"WFP CO"	0		
3782	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40269	4	2010	295	"WFP CO"	0		
3783	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40238	3	2010	296.6667	"WFP CO"	0		
3784	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40210	2	2010	294.1667	"WFP CO"	0		
3785	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40179	1	2010	286.6667	"WFP CO"	0		
3786	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40148	12	2009	291.6667	"WFP CO"	0		
3787	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40118	11	2009	294.1667	"WFP CO"	0		
3788	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40087	10	2009	281.6667	"WFP CO"	0		
3789	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	40057	9	2009	290	"WFP CO"	0		
3790	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	39965	6	2009	250	"WFP CO"	0		
3791	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	39934	5	2009	240	"WFP CO"	0		
3792	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	39904	4	2009	260	"WFP CO"	0		
3793	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	39873	3	2009	243	"WFP CO"	0		
3794	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	39845	2	2009	258	"WFP CO"	0		
3795	144	Liberia	1824	Montserrado	245	"Red Light"	62	"Oil (Palm)"	40	LRD	15	Retail	27	Gallon	39814	1	2009	356	"WFP CO"	0		
3796	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41913	10	2014	3300	"WFP CO"	0		
3797	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41883	9	2014	3050	"WFP CO"	0		
3798	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41852	8	2014	2900	"WFP CO"	0		
3799	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41821	7	2014	2800	"WFP CO"	0		
3800	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41791	6	2014	2566.6667	"WFP CO"	0		
3801	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41760	5	2014	2500	"WFP CO"	0		
3802	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41730	4	2014	2275	"WFP CO"	0		
3803	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41699	3	2014	2383.3333	"WFP CO"	0		
3804	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41640	1	2014	2528.125	"WFP CO"	0		
3805	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41609	12	2013	2786	"WFP CO"	0		
3806	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41579	11	2013	2708.3333	"WFP CO"	0		
3807	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41548	10	2013	2785.7143	"WFP CO"	0		
3808	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41518	9	2013	2850	"WFP CO"	0		
3809	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41487	8	2013	2600	"WFP CO"	0		
3810	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41456	7	2013	2600	"WFP CO"	0		
3811	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41426	6	2013	2520	"WFP CO"	0		
3812	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41395	5	2013	2629	"WFP CO"	0		
3813	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41365	4	2013	2447	"WFP CO"	0		
3814	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41334	3	2013	2531	"WFP CO"	0		
3815	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41306	2	2013	2563	"WFP CO"	0		
3816	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41275	1	2013	2500	"WFP CO"	0		
3817	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41244	12	2012	2661	"WFP CO"	0		
3818	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41214	11	2012	2745	"WFP CO"	0		
3819	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41183	10	2012	2858	"WFP CO"	0		
3820	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41153	9	2012	2994.4444	"WFP CO"	0		
3821	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41122	8	2012	2963	"WFP CO"	0		
3822	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41091	7	2012	3026	"WFP CO"	0		
3823	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41061	6	2012	2934.7222	"WFP CO"	0		
3824	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41030	5	2012	3042	"WFP CO"	0		
3825	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	41000	4	2012	2888	"WFP CO"	0		
3826	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	40969	3	2012	2910	"WFP CO"	0		
3827	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	40940	2	2012	2900	"WFP CO"	0		
3828	144	Liberia	1824	Montserrado	245	"Red Light"	64	"Rice (Imported)"	40	LRD	15	Retail	22	"50 KG"	40909	1	2012	2714	"WFP CO"	0		
3829	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41791	6	2014	2525	"WFP CO"	0		
3830	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41760	5	2014	2400	"WFP CO"	0		
3831	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41730	4	2014	2195.8333	"WFP CO"	0		
3832	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41640	1	2014	2287.5	"WFP CO"	0		
3833	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41609	12	2013	2340	"WFP CO"	0		
3834	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41579	11	2013	2442.5	"WFP CO"	0		
3835	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41548	10	2013	2700	"WFP CO"	0		
3836	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41518	9	2013	2666.6667	"WFP CO"	0		
3837	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41487	8	2013	2343.75	"WFP CO"	0		
3838	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41456	7	2013	2255	"WFP CO"	0		
3839	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41426	6	2013	2095.8333	"WFP CO"	0		
3840	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41395	5	2013	2414.1667	"WFP CO"	0		
3841	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41365	4	2013	2568.75	"WFP CO"	0		
3842	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41334	3	2013	2372.9167	"WFP CO"	0		
3843	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41306	2	2013	2427.0833	"WFP CO"	0		
3844	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41275	1	2013	2546.3333	"WFP CO"	0		
3845	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41244	12	2012	2450	"WFP CO"	0		
3846	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41214	11	2012	2495.8333	"WFP CO"	0		
3847	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41183	10	2012	2407.5	"WFP CO"	0		
3848	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41153	9	2012	2628.75	"WFP CO"	0		
3849	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41122	8	2012	2700	"WFP CO"	0		
3850	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41091	7	2012	2750.4167	"WFP CO"	0		
3851	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41061	6	2012	2682.5	"WFP CO"	0		
3852	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41030	5	2012	2454.1667	"WFP CO"	0		
3853	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	41000	4	2012	2483.3333	"WFP CO"	0		
3854	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40969	3	2012	2440.8333	"WFP CO"	0		
3855	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40940	2	2012	2408.3333	"WFP CO"	0		
3856	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40909	1	2012	2438	"WFP CO"	0		
3857	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40878	12	2011	2400	"WFP CO"	0		
3858	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40848	11	2011	2485.8333	"WFP CO"	0		
3859	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40817	10	2011	2504.5833	"WFP CO"	0		
3860	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40787	9	2011	2496.875	"WFP CO"	0		
3861	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40756	8	2011	2512.5	"WFP CO"	0		
3862	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40725	7	2011	2487.5	"WFP CO"	0		
3863	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40695	6	2011	2526.6667	"WFP CO"	0		
3864	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40664	5	2011	2526.6667	"WFP CO"	0		
3865	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40634	4	2011	2427.3333	"WFP CO"	0		
3866	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40603	3	2011	2472	"WFP CO"	0		
3867	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40575	2	2011	1917.8333	"WFP CO"	0		
3868	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40544	1	2011	2810.4167	"WFP CO"	0		
3869	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40513	12	2010	2105.1667	"WFP CO"	0		
3870	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40483	11	2010	2125	"WFP CO"	0		
3871	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40452	10	2010	2348	"WFP CO"	0		
3872	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40422	9	2010	2204.6667	"WFP CO"	0		
3873	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40391	8	2010	1918.75	"WFP CO"	0		
3874	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40360	7	2010	2277.5	"WFP CO"	0		
3875	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40299	5	2010	2018.75	"WFP CO"	0		
3876	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40269	4	2010	1975	"WFP CO"	0		
3877	144	Liberia	1824	Montserrado	245	"Red Light"	145	"Rice (Low Quality)"	40	LRD	15	Retail	22	"50 KG"	40238	3	2010	1625	"WFP CO"	0		
